transaction_id,customer_id,timestamp,amount,currency,merchant_mcc,merchant_category,swift_bank,card_type,entry_mode,channel,location_country,continent,location_city,distance_from_home_km,device_id,ip_address,velocity_1h,velocity_24h,is_fraud_actual
TXN_0013631,CUST_00375,2026-05-08 17:58:26,23.48,CAD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Amex Centurion,EMV Contactless,Mobile Banking App,CN,Asia-Pacific,CN_Metro_3,9.2,DEV_0036,206.142.73.248,1,5,0
TXN_0012512,CUST_00271,2026-05-08 18:00:53,423.97,CAD,MCC 6012: Financial Institutions & Banking,Commercial Banking,BARCGB22 (Barclays Bank PLC),Visa Infinite,EMV Contactless,POS Terminal,ZA,Middle East & Africa,ZA_Metro_4,51.9,DEV_1368,108.248.154.239,2,7,0
TXN_0008734,CUST_00254,2026-05-08 18:11:39,329.91,EUR,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,HSBCUK21 (HSBC Bank plc),Amex Centurion,ISO 8583 API,Mobile Banking App,BR,Latin America,BR_Metro_5,1.7,DEV_0682,70.237.69.220,3,8,0
TXN_0001250,CUST_00553,2026-05-08 18:20:03,59.06,GBP,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,EMV Contactless,SWIFT Network,DE,Europe,DE_Metro_1,22.5,DEV_1087,44.8.122.160,3,1,0
TXN_0002530,CUST_00784,2026-05-08 18:32:10,28.26,CHF,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,DEUTDEFF (Deutsche Bank AG),Amex Centurion,Online (CNP),POS Terminal,SG,Asia-Pacific,SG_Metro_2,3.8,DEV_0876,150.171.98.163,2,5,0
TXN_0012608,CUST_00590,2026-05-08 18:36:32,24.84,USD,MCC 6012: Financial Institutions & Banking,Commercial Banking,HSBCUK21 (HSBC Bank plc),Debit Classic,ISO 8583 API,Web Gateway,ES,Europe,ES_Metro_4,88.1,DEV_1490,197.160.55.9,2,7,0
TXN_0004929,CUST_00428,2026-05-08 18:58:11,33.03,CHF,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"MUFGJPJT (MUFG Bank, Ltd.)",Mastercard World Elite,ISO 8583 API,Web Gateway,DE,Europe,DE_Metro_5,10.2,DEV_0069,141.64.48.131,2,5,0
TXN_0014137,CUST_00985,2026-05-08 19:00:09,61.33,GBP,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,DEUTDEFF (Deutsche Bank AG),Visa Infinite,Online (CNP),ATM Network,SG,Asia-Pacific,SG_Metro_5,141.4,DEV_1225,198.104.136.1,1,6,0
TXN_0010998,CUST_00485,2026-05-08 19:31:24,25.57,AED,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"MUFGJPJT (MUFG Bank, Ltd.)",Mastercard World Elite,Contactless 3DS,Web Gateway,US,North America,US_Metro_4,11.3,DEV_0725,64.61.112.141,2,7,0
TXN_0013351,CUST_00223,2026-05-08 20:13:02,63.41,AUD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,EMV Contactless,Mobile Banking App,EG,Middle East & Africa,EG_Metro_2,44.6,DEV_0636,46.129.64.197,2,7,0
TXN_0009178,CUST_00182,2026-05-08 20:17:29,36.81,CHF,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,BNPAFRPP (BNP Paribas S.A.),Corporate Platinum,ISO 8583 API,ATM Network,SA,Middle East & Africa,SA_Metro_1,3.1,DEV_1209,51.125.82.51,2,3,0
TXN_0006701,CUST_00756,2026-05-08 20:19:10,163.54,AED,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"CITIUS33 (Citibank, N.A.)",Debit Classic,Chip & PIN,POS Terminal,DE,Europe,DE_Metro_3,67.9,DEV_0290,130.160.58.178,3,5,0
TXN_0012492,CUST_00579,2026-05-08 20:28:37,35.06,CHF,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,BARCGB22 (Barclays Bank PLC),Visa Infinite,Contactless 3DS,SWIFT Network,BR,Latin America,BR_Metro_2,48.7,DEV_1418,65.209.135.115,2,2,0
TXN_0008562,CUST_00260,2026-05-08 20:32:33,181.89,CNY,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,HSBCUK21 (HSBC Bank plc),Corporate Platinum,ISO 8583 API,Web Gateway,KR,Asia-Pacific,KR_Metro_4,7.6,DEV_1207,67.82.238.206,3,2,0
TXN_0014541,CUST_00544,2026-05-08 20:34:41,123.0,SGD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"BOFAUS3N (Bank of America, N.A.)",Debit Classic,Online (CNP),ATM Network,FR,Europe,FR_Metro_2,22.3,DEV_0162,87.217.127.213,3,2,0
TXN_0000476,CUST_00195,2026-05-08 20:42:41,319.28,CHF,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"MUFGJPJT (MUFG Bank, Ltd.)",Corporate Platinum,EMV Contactless,POS Terminal,CN,Asia-Pacific,CN_Metro_4,21.7,DEV_0838,19.63.197.239,2,2,0
TXN_0013306,CUST_00785,2026-05-08 20:52:28,105.8,CHF,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,DEUTDEFF (Deutsche Bank AG),Corporate Platinum,EMV Contactless,SWIFT Network,CA,North America,CA_Metro_1,7.0,DEV_0310,22.203.87.6,2,1,0
TXN_0011552,CUST_00132,2026-05-08 21:02:16,44.36,CNY,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,BARCGB22 (Barclays Bank PLC),Corporate Platinum,ISO 8583 API,Web Gateway,SG,Asia-Pacific,SG_Metro_1,4.7,DEV_0478,97.187.225.235,2,5,0
TXN_0007520,CUST_00073,2026-05-08 21:16:48,200.22,JPY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,HSBCUK21 (HSBC Bank plc),Visa Infinite,Chip & PIN,ATM Network,CO,Latin America,CO_Metro_2,44.2,DEV_0081,65.72.76.245,2,2,0
TXN_0008897,CUST_00380,2026-05-08 21:24:23,211.42,CAD,MCC 6012: Financial Institutions & Banking,Commercial Banking,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Amex Centurion,EMV Contactless,Web Gateway,ZA,Middle East & Africa,ZA_Metro_2,1.8,DEV_0476,51.2.95.109,3,3,0
TXN_0001597,CUST_00807,2026-05-08 21:30:51,67.95,AED,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,Contactless 3DS,POS Terminal,AR,Latin America,AR_Metro_5,14.5,DEV_0919,215.156.83.41,3,5,0
TXN_0014900,CUST_00532,2026-05-08 21:33:53,14.21,AED,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,DEUTDEFF (Deutsche Bank AG),Amex Centurion,Online (CNP),SWIFT Network,IT,Europe,IT_Metro_4,10.1,DEV_0315,219.215.207.197,3,4,0
TXN_0011770,CUST_00972,2026-05-08 21:53:15,221.58,SGD,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Corporate Platinum,Contactless 3DS,SWIFT Network,ES,Europe,ES_Metro_3,14.2,DEV_0402,171.187.178.191,2,1,0
TXN_0008618,CUST_00410,2026-05-08 22:04:35,164.9,AED,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,Contactless 3DS,ATM Network,NG,Middle East & Africa,NG_Metro_5,17.7,DEV_0262,194.50.35.98,3,6,0
TXN_0000513,CUST_00756,2026-05-08 22:33:11,146.19,JPY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BNPAFRPP (BNP Paribas S.A.),Debit Classic,Contactless 3DS,ATM Network,FR,Europe,FR_Metro_2,6.8,DEV_0540,189.126.219.51,2,2,0
TXN_0012081,CUST_00865,2026-05-08 22:35:09,213.02,AUD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Debit Classic,EMV Contactless,SWIFT Network,UK,Europe,UK_Metro_5,39.9,DEV_0332,55.124.40.153,3,7,0
TXN_0008342,CUST_00447,2026-05-08 22:41:43,55.98,SGD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,DEUTDEFF (Deutsche Bank AG),Corporate Platinum,Chip & PIN,POS Terminal,ES,Europe,ES_Metro_3,11.6,DEV_1259,34.121.217.103,3,6,0
TXN_0006874,CUST_00895,2026-05-08 22:45:43,176.0,AED,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,ISO 8583 API,POS Terminal,KR,Asia-Pacific,KR_Metro_4,7.8,DEV_1032,76.136.202.187,1,3,0
TXN_0012447,CUST_00623,2026-05-08 22:48:03,35.82,CAD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"CITIUS33 (Citibank, N.A.)",Debit Classic,EMV Contactless,POS Terminal,EG,Middle East & Africa,EG_Metro_5,2.8,DEV_0991,83.89.175.103,1,1,0
TXN_0006329,CUST_00719,2026-05-08 23:00:44,703.44,JPY,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,HSBCUK21 (HSBC Bank plc),Corporate Platinum,Online (CNP),POS Terminal,SG,Asia-Pacific,SG_Metro_4,3.5,DEV_0337,146.109.99.6,3,5,0
TXN_0000799,CUST_00098,2026-05-08 23:03:56,49.62,EUR,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,Contactless 3DS,SWIFT Network,NL,Europe,NL_Metro_5,1.6,DEV_0519,159.60.251.45,2,1,0
TXN_0014555,CUST_00836,2026-05-08 23:08:40,156.68,CNY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,HSBCUK21 (HSBC Bank plc),Visa Infinite,Chip & PIN,SWIFT Network,CN,Asia-Pacific,CN_Metro_2,31.9,DEV_0348,141.254.204.211,1,6,0
TXN_0010700,CUST_00006,2026-05-08 23:10:04,235.1,CNY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CITIUS33 (Citibank, N.A.)",Visa Infinite,Chip & PIN,Web Gateway,NL,Europe,NL_Metro_3,0.6,DEV_0117,158.80.166.95,3,5,0
TXN_0012417,CUST_00595,2026-05-08 23:18:31,67.8,CAD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,BARCGB22 (Barclays Bank PLC),Amex Centurion,Chip & PIN,Web Gateway,AU,Asia-Pacific,AU_Metro_2,12.2,DEV_1213,140.54.96.115,1,1,0
TXN_0004749,CUST_00447,2026-05-08 23:19:29,24.86,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,Chip & PIN,POS Terminal,CA,North America,CA_Metro_3,15.6,DEV_0342,190.78.67.65,2,6,0
TXN_0002840,CUST_00804,2026-05-08 23:28:09,72.76,CAD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,BARCGB22 (Barclays Bank PLC),Visa Infinite,ISO 8583 API,POS Terminal,IL,Middle East & Africa,IL_Metro_2,9.1,DEV_0876,219.181.204.24,1,2,0
TXN_0014762,CUST_00240,2026-05-08 23:47:10,125.54,EUR,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CITIUS33 (Citibank, N.A.)",Debit Classic,Contactless 3DS,POS Terminal,CL,Latin America,CL_Metro_3,43.2,DEV_0499,89.164.94.63,1,7,0
TXN_0006429,CUST_00240,2026-05-09 00:09:11,34.49,AED,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,BARCGB22 (Barclays Bank PLC),Mastercard World Elite,Contactless 3DS,Web Gateway,ZA,Middle East & Africa,ZA_Metro_2,31.5,DEV_1406,161.34.110.168,1,7,0
TXN_0000579,CUST_00874,2026-05-09 00:26:15,27.16,JPY,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"MUFGJPJT (MUFG Bank, Ltd.)",Corporate Platinum,Online (CNP),Web Gateway,EG,Middle East & Africa,EG_Metro_1,18.4,DEV_0468,144.85.75.199,3,5,0
TXN_0014263,CUST_00997,2026-05-09 00:28:57,14.07,CAD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Mastercard World Elite,EMV Contactless,SWIFT Network,CO,Latin America,CO_Metro_2,4.3,DEV_1256,214.67.12.123,3,1,0
TXN_0003981,CUST_00954,2026-05-09 00:33:16,576.59,CNY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"BOFAUS3N (Bank of America, N.A.)",Corporate Platinum,Contactless 3DS,Web Gateway,ZA,Middle East & Africa,ZA_Metro_4,19.7,DEV_1391,219.86.246.138,2,5,0
TXN_0001205,CUST_00593,2026-05-09 00:44:26,151.48,GBP,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Corporate Platinum,ISO 8583 API,ATM Network,US,North America,US_Metro_1,16.2,DEV_1390,111.137.253.213,2,3,0
TXN_0001111,CUST_00652,2026-05-09 00:44:40,39.63,CNY,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Amex Centurion,EMV Contactless,Mobile Banking App,ZA,Middle East & Africa,ZA_Metro_5,15.8,DEV_1209,87.32.224.147,2,7,0
TXN_0000838,CUST_00756,2026-05-09 00:46:22,106.42,USD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"BOFAUS3N (Bank of America, N.A.)",Visa Infinite,EMV Contactless,Mobile Banking App,CA,North America,CA_Metro_2,31.5,DEV_1391,185.182.44.11,2,6,0
TXN_0005627,CUST_00102,2026-05-09 00:52:22,15.23,CAD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CITIUS33 (Citibank, N.A.)",Amex Centurion,Chip & PIN,Mobile Banking App,SE,Europe,SE_Metro_1,30.9,DEV_0663,183.83.30.118,3,4,0
TXN_0006454,CUST_00712,2026-05-09 01:03:05,110.88,CAD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,EMV Contactless,Web Gateway,FR,Europe,FR_Metro_4,21.9,DEV_1319,64.245.37.118,1,6,0
TXN_0012511,CUST_00361,2026-05-09 01:03:37,22.94,AED,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Amex Centurion,EMV Contactless,ATM Network,UK,Europe,UK_Metro_4,6.7,DEV_0228,52.211.191.66,2,3,0
TXN_0000511,CUST_00445,2026-05-09 01:12:20,1079.52,AUD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BARCGB22 (Barclays Bank PLC),Visa Infinite,Contactless 3DS,SWIFT Network,KR,Asia-Pacific,KR_Metro_3,38.3,DEV_1365,60.245.136.31,1,3,0
TXN_0001418,CUST_00721,2026-05-09 01:20:11,39.01,CHF,MCC 6012: Financial Institutions & Banking,Commercial Banking,BARCGB22 (Barclays Bank PLC),Visa Infinite,Online (CNP),POS Terminal,SG,Asia-Pacific,SG_Metro_5,6.3,DEV_0674,19.49.22.18,1,2,0
TXN_0000907,CUST_00002,2026-05-09 01:25:53,26.81,EUR,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,Online (CNP),SWIFT Network,AU,Asia-Pacific,AU_Metro_2,43.3,DEV_1369,59.171.13.13,1,2,0
TXN_0004096,CUST_00424,2026-05-09 01:31:15,31.64,JPY,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,ISO 8583 API,Web Gateway,ZA,Middle East & Africa,ZA_Metro_3,6.8,DEV_0541,202.51.249.151,1,1,0
TXN_0011425,CUST_00502,2026-05-09 01:36:46,32.07,CNY,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"BOFAUS3N (Bank of America, N.A.)",Debit Classic,Online (CNP),Mobile Banking App,FR,Europe,FR_Metro_4,32.3,DEV_1247,217.15.159.205,3,4,0
TXN_0004408,CUST_00844,2026-05-09 01:46:17,45.75,JPY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"BOFAUS3N (Bank of America, N.A.)",Corporate Platinum,Contactless 3DS,Mobile Banking App,BR,Latin America,BR_Metro_1,44.9,DEV_0512,200.173.1.37,2,2,0
TXN_0005605,CUST_00108,2026-05-09 01:52:32,49.32,CAD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,HSBCUK21 (HSBC Bank plc),Amex Centurion,Online (CNP),Web Gateway,NL,Europe,NL_Metro_3,7.6,DEV_1387,214.248.111.252,1,1,0
TXN_0004445,CUST_00755,2026-05-09 02:00:41,101.41,USD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"MUFGJPJT (MUFG Bank, Ltd.)",Visa Infinite,Online (CNP),Mobile Banking App,KR,Asia-Pacific,KR_Metro_3,57.8,DEV_0379,12.32.215.52,1,3,0
TXN_0004810,CUST_00968,2026-05-09 02:11:14,88.88,EUR,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Mastercard World Elite,Online (CNP),Mobile Banking App,HK,Asia-Pacific,HK_Metro_4,1.2,DEV_0403,51.31.218.211,3,4,0
TXN_0006662,CUST_00219,2026-05-09 02:18:38,52.66,AED,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,BNPAFRPP (BNP Paribas S.A.),Mastercard World Elite,ISO 8583 API,SWIFT Network,EG,Middle East & Africa,EG_Metro_4,25.9,DEV_0523,104.117.171.154,3,2,0
TXN_0002337,CUST_00950,2026-05-09 02:39:36,78.31,USD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"MUFGJPJT (MUFG Bank, Ltd.)",Visa Infinite,EMV Contactless,ATM Network,MX,North America,MX_Metro_3,11.9,DEV_0738,157.241.78.172,1,7,0
TXN_0009977,CUST_00779,2026-05-09 02:46:18,16.55,JPY,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,DEUTDEFF (Deutsche Bank AG),Visa Infinite,EMV Contactless,Web Gateway,CL,Latin America,CL_Metro_5,45.7,DEV_1153,122.76.54.171,2,3,0
TXN_0005707,CUST_00680,2026-05-09 02:47:22,355.66,USD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,DEUTDEFF (Deutsche Bank AG),Amex Centurion,ISO 8583 API,ATM Network,IL,Middle East & Africa,IL_Metro_1,17.4,DEV_0057,161.76.203.239,2,8,0
TXN_0012768,CUST_00820,2026-05-09 03:04:13,28.56,USD,MCC 6012: Financial Institutions & Banking,Commercial Banking,HSBCUK21 (HSBC Bank plc),Amex Centurion,Online (CNP),SWIFT Network,BR,Latin America,BR_Metro_5,20.9,DEV_0490,115.195.53.153,1,5,0
TXN_0009886,CUST_00565,2026-05-09 03:23:46,616.26,SGD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,Contactless 3DS,SWIFT Network,CN,Asia-Pacific,CN_Metro_2,16.4,DEV_1228,133.17.131.184,1,6,0
TXN_0006634,CUST_00035,2026-05-09 03:24:21,81.35,JPY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,DEUTDEFF (Deutsche Bank AG),Mastercard World Elite,Online (CNP),Mobile Banking App,FR,Europe,FR_Metro_2,5.4,DEV_0929,14.196.182.212,2,6,0
TXN_0013500,CUST_00800,2026-05-09 03:40:58,129.7,AUD,MCC 6012: Financial Institutions & Banking,Commercial Banking,DEUTDEFF (Deutsche Bank AG),Amex Centurion,Online (CNP),POS Terminal,KR,Asia-Pacific,KR_Metro_2,27.7,DEV_0085,175.42.126.229,3,4,0
TXN_0008387,CUST_00798,2026-05-09 04:20:22,239.54,GBP,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"MUFGJPJT (MUFG Bank, Ltd.)",Corporate Platinum,Chip & PIN,SWIFT Network,IT,Europe,IT_Metro_2,9.7,DEV_0507,218.135.89.148,2,3,0
TXN_0005617,CUST_00560,2026-05-09 04:23:44,188.85,AUD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BARCGB22 (Barclays Bank PLC),Debit Classic,Chip & PIN,ATM Network,IL,Middle East & Africa,IL_Metro_4,11.1,DEV_1058,206.85.123.39,3,6,0
TXN_0008318,CUST_00907,2026-05-09 04:30:23,56.97,CHF,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,HSBCUK21 (HSBC Bank plc),Amex Centurion,Chip & PIN,Mobile Banking App,DE,Europe,DE_Metro_3,7.2,DEV_0656,13.209.31.213,3,1,0
TXN_0007348,CUST_00059,2026-05-09 04:47:57,169.09,AED,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"MUFGJPJT (MUFG Bank, Ltd.)",Amex Centurion,ISO 8583 API,ATM Network,CA,North America,CA_Metro_1,8.6,DEV_0567,164.103.4.146,1,8,0
TXN_0012149,CUST_00521,2026-05-09 05:01:33,201.43,CAD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,ISO 8583 API,POS Terminal,CN,Asia-Pacific,CN_Metro_4,14.4,DEV_0792,176.142.73.162,2,4,0
TXN_0014633,CUST_00018,2026-05-09 05:03:34,168.85,EUR,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"CITIUS33 (Citibank, N.A.)",Visa Infinite,Chip & PIN,ATM Network,ZA,Middle East & Africa,ZA_Metro_3,0.2,DEV_0095,193.74.0.233,2,5,0
TXN_0002362,CUST_00397,2026-05-09 05:12:06,43.65,GBP,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,ISO 8583 API,Web Gateway,CH,Europe,CH_Metro_2,49.4,DEV_1115,182.136.193.83,2,3,0
TXN_0002214,CUST_00604,2026-05-09 05:14:42,363.11,CHF,MCC 6012: Financial Institutions & Banking,Commercial Banking,BARCGB22 (Barclays Bank PLC),Amex Centurion,ISO 8583 API,POS Terminal,CH,Europe,CH_Metro_1,32.3,DEV_1171,67.141.155.237,2,2,0
TXN_0000756,CUST_00022,2026-05-09 05:40:56,59.29,CAD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,HSBCUK21 (HSBC Bank plc),Mastercard World Elite,Contactless 3DS,Mobile Banking App,CH,Europe,CH_Metro_1,3.2,DEV_1195,124.243.173.181,2,6,0
TXN_0003484,CUST_00135,2026-05-09 05:41:41,22.62,CNY,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,DEUTDEFF (Deutsche Bank AG),Amex Centurion,Contactless 3DS,ATM Network,IT,Europe,IT_Metro_4,25.9,DEV_0983,85.55.103.218,1,1,0
TXN_0011195,CUST_00965,2026-05-09 06:03:53,225.02,CAD,MCC 6012: Financial Institutions & Banking,Commercial Banking,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Debit Classic,Online (CNP),SWIFT Network,SG,Asia-Pacific,SG_Metro_2,6.6,DEV_0398,199.196.171.76,3,6,0
TXN_0007510,CUST_00157,2026-05-09 06:09:21,247.55,EUR,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Mastercard World Elite,ISO 8583 API,SWIFT Network,ES,Europe,ES_Metro_1,41.8,DEV_0641,220.37.87.74,1,7,0
TXN_0004024,CUST_00247,2026-05-09 06:17:32,122.66,GBP,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Corporate Platinum,Contactless 3DS,Mobile Banking App,DE,Europe,DE_Metro_4,4.9,DEV_0923,44.237.13.34,3,3,0
TXN_0008811,CUST_00263,2026-05-09 06:25:30,19.38,JPY,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,BARCGB22 (Barclays Bank PLC),Visa Infinite,Online (CNP),Web Gateway,SE,Europe,SE_Metro_3,25.7,DEV_0182,71.118.40.14,2,8,0
TXN_0013003,CUST_00841,2026-05-09 06:30:58,517.79,GBP,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,BARCGB22 (Barclays Bank PLC),Debit Classic,ISO 8583 API,SWIFT Network,HK,Asia-Pacific,HK_Metro_5,7.2,DEV_1017,29.238.70.163,1,5,0
TXN_0000949,CUST_00550,2026-05-09 06:33:52,85.26,GBP,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"CITIUS33 (Citibank, N.A.)",Amex Centurion,Contactless 3DS,Web Gateway,MX,North America,MX_Metro_3,27.3,DEV_1281,144.71.172.221,1,7,0
TXN_0007092,CUST_00247,2026-05-09 06:34:28,2770.18,SGD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,HSBCUK21 (HSBC Bank plc),Visa Infinite,EMV Contactless,POS Terminal,AR,Latin America,AR_Metro_4,4541.0,DEV_0739,72.115.124.154,12,27,1
TXN_0002297,CUST_00288,2026-05-09 06:43:58,427.65,CAD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,ISO 8583 API,Mobile Banking App,CA,North America,CA_Metro_1,0.5,DEV_0528,170.40.155.224,1,4,0
TXN_0012359,CUST_00077,2026-05-09 06:52:24,116.62,AUD,MCC 6012: Financial Institutions & Banking,Commercial Banking,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Mastercard World Elite,Chip & PIN,SWIFT Network,AR,Latin America,AR_Metro_2,47.0,DEV_1301,58.116.217.92,2,6,0
TXN_0011532,CUST_00722,2026-05-09 06:54:00,160.46,CAD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"CITIUS33 (Citibank, N.A.)",Visa Infinite,Chip & PIN,ATM Network,NL,Europe,NL_Metro_4,57.5,DEV_0416,58.241.39.82,3,1,0
TXN_0002617,CUST_00625,2026-05-09 06:59:01,36.59,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,DEUTDEFF (Deutsche Bank AG),Visa Infinite,Online (CNP),SWIFT Network,KR,Asia-Pacific,KR_Metro_4,5.0,DEV_0048,187.20.142.49,2,6,0
TXN_0005631,CUST_00847,2026-05-09 07:17:18,52.71,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,BNPAFRPP (BNP Paribas S.A.),Corporate Platinum,Contactless 3DS,ATM Network,NG,Middle East & Africa,NG_Metro_1,23.9,DEV_0925,145.58.10.26,3,6,0
TXN_0010264,CUST_00333,2026-05-09 07:18:12,52.1,CHF,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,Contactless 3DS,Web Gateway,HK,Asia-Pacific,HK_Metro_4,11.6,DEV_0630,82.175.214.51,2,2,0
TXN_0000366,CUST_00782,2026-05-09 07:18:47,63.07,EUR,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Mastercard World Elite,ISO 8583 API,SWIFT Network,JP,Asia-Pacific,JP_Metro_5,40.2,DEV_1380,37.92.181.252,1,8,0
